Title,Artist Name,Year Created,Url,Refrence
Modes feminines du XIXe siecle 1851 (1908),"Henri Boutet (French, 1851-1919)",1908,https://artvee.com/dl/modes-feminines-du-xixe-siecle-1851/,902041il.jpg
For cloth and silk (1919),Anonymous,1919,https://artvee.com/dl/for-cloth-and-silk/,51194fs.jpg
Crane and crow with an umbrella. (1911),"Leonard Leslie Brooke (English, 1862–1940)",1911,https://artvee.com/dl/crane-and-crow-with-an-umbrella/,912162il.jpg
Village Vamp (1922 - 1923),"Will R. Barnes (American, ?-1939)",1922 - 1923,https://artvee.com/dl/village-vamp/,910520il.jpg
As a wife has a cow 1 (1926),"Juan Gris (Spanish, 1887-1927)",1926,https://artvee.com/dl/as-a-wife-has-a-cow-1/,914216il.jpg
Glorificatie vriendschap Nederland en Frankrijk (1891),"Huib Luns (Dutch, 1881-1942)",1891,https://artvee.com/dl/glorificatie-vriendschap-nederland-en-frankrijk/,903136il.jpg
Salon Empire.. (1907),"Georges Rémon (French, 1889-1963)",1907,https://artvee.com/dl/salon-empire-2/,911547il.jpg
The Old Shipyard (1916),,1916,https://artvee.com/dl/the-old-shipyard-2/,913443il.jpg
Dalena (atto IIIo) (1907–1908),"Pipein Gamba (Italian, 1868-1954)",1907–1908,https://artvee.com/dl/dalena-atto-iiio/,906694il.jpg
Strange Fruit (1960),"Valerie Maynard (American, 20th Century)",1960,https://artvee.com/dl/strange-fruit/,908706il.jpg
The tiger’s prey (1913),"Samuel Ehrhart (American, 1862-1937)",1913,https://artvee.com/dl/the-tigers-prey/,901961il.jpg
A sound sleeper (1903),"Udo Keppler (American, 1872 – 1956)",1903,https://artvee.com/dl/a-sound-sleeper/,905374il.jpg
untitled (1919 - 1920),"Will R. Barnes (American, ?-1939)",1919 - 1920,https://artvee.com/dl/untitled-128/,910464il.jpg
Turkish No.3 (1856),"Owen Jones (English, 1809 - 1874)",1856,https://artvee.com/dl/turkish-no-3/,904390il.jpg
"Design for Dining Room, Hôtel de Doctor Cranchi (1872)","Jules-Edmond-Charles Lachaise (French, ?-1897)",1872,https://artvee.com/dl/design-for-dining-room-hotel-de-doctor-cranchi/,904706il.jpg
Ex libris Gerhard Wunderlich,"Franz von Bayros (Austrian, 1866-1924)",None,https://artvee.com/dl/ex-libris-gerhard-wunderlich/,914160il.jpg
Bulava blizhnego boiarina kniazia Vasiliia Vasil’evicha Galitsyna i pernat (1849 - 1853),"Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/bulava-blizhnego-boiarina-kniazia-vasiliia-vasilevicha-galitsyna-i-pernat-2/,602043sl.jpg
"Jack, has’nt the darling finished yet (1900-1934)","Georges Goursat (Sem) (French, 1863–1934)",1900-1934,https://artvee.com/dl/jack-hasnt-the-darling-finished-yet/,912617il.jpg
The Children’s Homer pl 38 (1918),"Padraic Colum (Irish, 1881 – 1972)",1918,https://artvee.com/dl/the-childrens-homer-pl-38/,909906il.jpg
Launched at last! – good luck to her! (1893),"Charles Jay Taylor (American, 1855-1929)",1893,https://artvee.com/dl/launched-at-last-good-luck-to-her/,903536il.jpg
Modes feminines du XIXe siecle 1888 (1908),"Henri Boutet (French, 1851-1919)",1908,https://artvee.com/dl/modes-feminines-du-xixe-siecle-1888/,902049il.jpg
Studies for a Ceiling Decoration (1680),"Charles De La Fosse (French, 1636-1716)",1680,https://artvee.com/dl/studies-for-a-ceiling-decoration-2/,905755il.jpg
Palm Brand Celery Label (1930-1950),Anonymous,1930-1950,https://artvee.com/dl/palm-brand-celery-label/,911246il.jpg
Casimir IV Jagiellon (1911-1912),"Leon Wyczółkowski (Polish, 1852 - 1936)",1911-1912,https://artvee.com/dl/casimir-iv-jagiellon/,906261il.jpg
Borders for Altar Cloths. (1846),"Augustus Pugin (English, 1812-1852)",1846,https://artvee.com/dl/borders-for-altar-cloths/,904120il.jpg
Girl in Red Beret Looking into Compact Mirror (1921),"Paul Stahr (American, 1883-1953)",1921,https://artvee.com/dl/girl-in-red-beret-looking-into-compact-mirror/,906200il.jpg
untitled (1912 - 1924),"Will R. Barnes (American, ?-1939)",1912 - 1924,https://artvee.com/dl/untitled-125/,910461il.jpg
The Goose fnds the Magic Herb (1906),"Henry Justice Ford (English, 1860–1941)",1906,https://artvee.com/dl/the-goose-fnds-the-magic-herb/,909785il.jpg
Forty-four Turkish fairy tales Pl 21 (1913),"Willy Pogany (Hungarian, 1882 – 1955)",1913,https://artvee.com/dl/forty-four-turkish-fairy-tales-pl-21/,903025il.jpg
Portrait of René Coens (1937),"James Ensor (Belgian, 1860-1949)",1937,https://artvee.com/dl/portrait-of-rene-coens/,911816il.jpg
"L’Etat, c’est moi (1904)","Udo Keppler (American, 1872 – 1956)",1904,https://artvee.com/dl/letat-cest-moi/,905488il.jpg
Kalevipoeg kivi viskamas (1930),August Roosileht,1930,https://artvee.com/dl/kalevipoeg-kivi-viskamas-2/,912423il.jpg
MADRILÈNE.- Un bel ensembl (1926),Anonymous,1926,https://artvee.com/dl/tres-parisien-1926-no-6-17-madrilene-un-bel-ensembl/,50149fs.jpg
Fünfhundert Millionen Mark Notgeldschein (1923),Badische Anilin & Soda-Fabrik,1923,https://artvee.com/dl/funfhundert-millionen-mark-notgeldschein/,915020il.jpg
Black bass fishing (1907),"George Markendorff (American, 19th Century)",1907,https://artvee.com/dl/black-bass-fishing/,903615il.jpg
The leader (1909),"Udo Keppler (American, 1872 – 1956)",1909,https://artvee.com/dl/the-leader/,905611il.jpg
There was a lady loved a swine (1877),"Walter Crane (English, 1845 - 1915)",1877,https://artvee.com/dl/there-was-a-lady-loved-a-swine/,910754il.jpg
The Hole Book pl 13 (1908),"Peter Newell (American, 1862 – 1924)",1908,https://artvee.com/dl/the-hole-book-pl-13/,909477il.jpg
A hundred anecdotes of animals pl 004 (1901),"Percy J. Billinghurst (English, 1871-1933)",1901,https://artvee.com/dl/a-hundred-anecdotes-of-animals-pl-004/,909266il.jpg
Peter and Peggy Visit the Dust Imps Pl.02 (1932),"Dow Chemical Company (American, 19th/20th Century)",1932,https://artvee.com/dl/peter-and-peggy-visit-the-dust-imps-pl-02/,915095il.jpg
"Portfolio, Historic Ornament Pl 45 (ca 1900)","Elizabeth A. Nedwill (American, 19th century)",ca 1900,https://artvee.com/dl/portfolio-historic-ornament-pl-45/,902268il.jpg
Starinnaia malaia kareta (1849 - 1853),"Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/starinnaia-malaia-kareta/,602397sl.jpg
"Tsarskie zhezly, posokhi i trosti (1849 - 1853)","Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/tsarskie-zhezly-posokhi-i-trosti-2/,602442sl.jpg
N.Y. Yacht Club (1910),"Will R. Barnes (American, ?-1939)",1910,https://artvee.com/dl/n-y-yacht-club/,910344il.jpg
Country Life Stories; Some Rural Community Helpers pl19 (1938),"Vernon Winslow (American, 20th Century)",1938,https://artvee.com/dl/country-life-stories-some-rural-community-helpers-pl19/,907787il.jpg
"Examples of Chinese ornament, Pl.29 (1867)","Owen Jones (English, 1809 - 1874)",1867,https://artvee.com/dl/examples-of-chinese-ornament-pl-29/,101674ab.jpg
"Chambre a coucher, inspirée d’une gravure de Gravelot…. (1907)","Georges Rémon (French, 1889-1963)",1907,https://artvee.com/dl/chambre-a-coucher-inspiree-dune-gravure-de-gravelot/,911515il.jpg
Les éléments de l’art arabe pl 198 (1879),"Jules Bourgoin (French, 1838-1908)",1879,https://artvee.com/dl/les-elements-de-lart-arabe-pl-198/,905177il.jpg
Lying in the Water (1903),"Henri Fantin-Latour (French, 1836-1904)",1903,https://artvee.com/dl/lying-in-the-water/,913288il.jpg
Harmless amusement (1904),"John Samuel Pughe (American, 1870-1909)",1904,https://artvee.com/dl/harmless-amusement/,905303il.jpg
"British soldier with bren gun, allied servicemen in background (1939-1946)",Anonymous,1939-1946,https://artvee.com/dl/british-soldier-with-bren-gun-allied-servicemen-in-background/,17256po.jpg
Billy Boy Brand Vegetable Label (1930-1950),Anonymous,1930-1950,https://artvee.com/dl/billy-boy-brand-vegetable-label/,910822il.jpg
A hundred anecdotes of animals pl 060 (1901),"Percy J. Billinghurst (English, 1871-1933)",1901,https://artvee.com/dl/a-hundred-anecdotes-of-animals-pl-060/,909322il.jpg
Animals locked in the stocks.,"Leonard Leslie Brooke (English, 1862–1940)",None,https://artvee.com/dl/animals-locked-in-the-stocks/,912157il.jpg
A hundred anecdotes of animals pl 013 (1901),"Percy J. Billinghurst (English, 1871-1933)",1901,https://artvee.com/dl/a-hundred-anecdotes-of-animals-pl-013/,909275il.jpg
"Sire, pour plaire à la France, vrai pays de Cocagne, vous n’achetez pas tous vos chapeaux en Espagne (1923)","Georges Goursat (Sem) (French, 1863–1934)",1923,https://artvee.com/dl/sire-pour-plaire-a-la-france-vrai-pays-de-cocagne-vous-nachetez-pas-tous-vos-chapeaux-en-espagne/,912864il.jpg
Sophonisbe ; Projet de Costume de Worth pour Mme Bartet (1914),Fabius,1914,https://artvee.com/dl/sophonisbe-projet-de-costume-de-worth-pour-mme-bartet/,907964il.jpg
une femme (1920),"Georges Goursat (Sem) (French, 1863–1934)",1920,https://artvee.com/dl/une-femme/,912893il.jpg
Waringin (1919),"Johannes Frederik Engelbert ten Klooster (Dutch, 1873–1940)",1919,https://artvee.com/dl/waringin/,902452il.jpg
Nineveh (1920),"Hendrik Willem Van Loon (Dutch, 1882-1944)",1920,https://artvee.com/dl/nineveh/,903919il.jpg
"The knave of hearts, brought back the tarts, and vowed he’d steal no more. (1919)","Elmer Boyd Smith (American, 1860-1943)",1919,https://artvee.com/dl/the-knave-of-hearts-brought-back-the-tarts-and-vowed-hed-steal-no-more/,907440il.jpg
The Children’s Homer pl 59 (1918),"Padraic Colum (Irish, 1881 – 1972)",1918,https://artvee.com/dl/the-childrens-homer-pl-59/,909927il.jpg
"Bright-Wits, Prince of Mogadore Pl 19 (1909)",Leopold Flood,1909,https://artvee.com/dl/bright-wits-prince-of-mogadore-pl-19/,914829il.jpg
Deux soldats marchant sur la droite portant leur barda (1917-1918),"Georges Goursat (Sem) (French, 1863–1934)",1917-1918,https://artvee.com/dl/deux-soldats-marchant-sur-la-droite-portant-leur-barda/,912571il.jpg
Les éléments de l’art arabe pl 002 (1879),"Jules Bourgoin (French, 1838-1908)",1879,https://artvee.com/dl/les-elements-de-lart-arabe-pl-002/,904981il.jpg
Star of Bethlehem (1905),"Sir Edward Coley Burne-Jones (English, 1833 – 1898)",1905,https://artvee.com/dl/star-of-bethlehem/,903384il.jpg
Boy and Girl (1908),"Harrison Fisher (American, 1877 - 1934)",1908,https://artvee.com/dl/boy-and-girl/,905937il.jpg
Hommes de corvées (1915-1916),"Georges Goursat (Sem) (French, 1863–1934)",1915-1916,https://artvee.com/dl/hommes-de-corvees/,912612il.jpg
Maison Daguerre-Scene I-Onna Gallis (Dorothy Leeds) (1920 - 1921),"Helen Marguerite O'Kane (English, 1879-?)",1920 - 1921,https://artvee.com/dl/maison-daguerre-scene-i-onna-gallis-dorothy-leeds/,908921il.jpg
Physics-Biology (1925 - 1955),"Helen West Heller (American, 1872 – 1955)",1925 - 1955,https://artvee.com/dl/physics-biology/,908594il.jpg
"Design for fine art print, ‘The Mad Dancer’.] [Woodcut print (1919)","Winold Reiss (American, 1886-1953)",1919,https://artvee.com/dl/design-for-fine-art-print-the-mad-dancer-woodcut-print/,906317il.jpg
December (1917),"Julie de Graag (Dutch, 1877–1924)",1917,https://artvee.com/dl/december-3/,902581il.jpg
Denslow’s Mother Goose Pl 15 (1901),"William Wallace Denslow (American, 1856 – 1915)",1901,https://artvee.com/dl/denslows-mother-goose-pl-15/,902925il.jpg
Tangoville-sur-mer [page de titre] (1913),"Georges Goursat (Sem) (French, 1863–1934)",1913,https://artvee.com/dl/tangoville-sur-mer-page-de-titre/,912872il.jpg
It makes a difference where you are (1901),"Udo Keppler (American, 1872 – 1956)",1901,https://artvee.com/dl/it-makes-a-difference-where-you-are/,905474il.jpg
P.P Waldenström (1902),"Albert Engström (Swedish, 1869 – 1940)",1902,https://artvee.com/dl/p-p-waldenstrom/,902181il.jpg
At the appointed hour he met the beautiful Medea (1921),"Virginia Frances Sterrett (American, 1900-1931)",1921,https://artvee.com/dl/at-the-appointed-hour-he-met-the-beautiful-medea/,904204il.jpg
"ÉLÉGANTES. – Infiniment chic, ce tailleur… (1923)",Anonymous,1923,https://artvee.com/dl/tres-parisien-1923-no-9-7-elegantes-infiniment-chic-ce-tailleur/,50600fs.jpg
The middle-of-the-road hog (1911),"Bryant Baker (American, 19th/20th Century)",1911,https://artvee.com/dl/the-middle-of-the-road-hog/,903527il.jpg
Five male figures,"Peter Paul Rubens (Flemish, 1577-1640)",None,https://artvee.com/dl/five-male-figures/,912952il.jpg
The greatest newspaper in the world (1927),"Georges Goursat (Sem) (French, 1863–1934)",1927,https://artvee.com/dl/the-greatest-newspaper-in-the-world/,912877il.jpg
"Félix Oppenheim, Santos-Dumont, Mme D’Artex (1912)","Georges Goursat (Sem) (French, 1863–1934)",1912,https://artvee.com/dl/felix-oppenheim-santos-dumont-mme-dartex/,912588il.jpg
Delineator v99a pl11 (1921),Anonymous,1921,https://artvee.com/dl/delineator-v99a-pl11/,51167fs.jpg
"‘And he who bringeth me home the best, with that man will I wed’ (1917)","Franklin Booth (American, 1874-1948)",1917,https://artvee.com/dl/and-he-who-bringeth-me-home-the-best-with-that-man-will-i-wed/,907485il.jpg
Enough (1902),"Frank Arthur Nankivell (Australian, 1869–1959)",1902,https://artvee.com/dl/enough/,905234il.jpg
Korsunskoe panikadilo. V 1-3 prot. nast. velich (1849 - 1853),"Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/korsunskoe-panikadilo-v-1-3-prot-nast-velich/,602138sl.jpg
The Children’s Homer pl 23 (1918),"Padraic Colum (Irish, 1881 – 1972)",1918,https://artvee.com/dl/the-childrens-homer-pl-23/,909891il.jpg
"Ontwerp voor juweel, opgebouwd uit twee ronde helften, met goud, saffieren en briljanten (c. 1920 - c. 1930)","Jules Chadel (French, 1870-1941)",c. 1920 - c. 1930,https://artvee.com/dl/ontwerp-voor-juweel-opgebouwd-uit-twee-ronde-helften-met-goud-saffieren-en-briljanten/,907126il.jpg
He Takes Her By Her Long Beautiful Hair (The Unfaithful Wife) (1892),"Emile Bernard (French, 1868-1941)",1892,https://artvee.com/dl/he-takes-her-by-her-long-beautiful-hair-the-unfaithful-wife-2/,904179il.jpg
Internationale socialisten (1920),"Patricq Kroon (Dutch, 1862-1941)",1920,https://artvee.com/dl/internationale-socialisten/,902398il.jpg
Learn to Shoot (1935 - 1943),"Agnes Hart (American, 1912-1979)",1935 - 1943,https://artvee.com/dl/learn-to-shoot/,908357il.jpg
Les éléments de l’art arabe pl 061 (1879),"Jules Bourgoin (French, 1838-1908)",1879,https://artvee.com/dl/les-elements-de-lart-arabe-pl-061/,905040il.jpg
"Politicians – Vanity Fair – ‘the City’. Alderman Robert Nicholas Fowler. June 25, 1881 (1881)","Théobald Chartran (French, 1849-1907)",1881,https://artvee.com/dl/politicians-vanity-fair-the-city-alderman-robert-nicholas-fowler-june-25-1881/,909934il.jpg
Kalevipojale (between 1934 and 1935),Hando Mugasto,between 1934 and 1935,https://artvee.com/dl/kalevipojale-3/,912907il.jpg
untitled (1912),"Will R. Barnes (American, ?-1939)",1912,https://artvee.com/dl/untitled-165/,910501il.jpg
"‘And, sweetly singing round about thy bed, Strew all their blessings on thy sleeping head.’ (1920)","Warwick Goble (English, 1862 – 1943)",1920,https://artvee.com/dl/and-sweetly-singing-round-about-thy-bed-strew-all-their-blessings-on-thy-sleeping-head/,909977il.jpg
"The three bears, a family story pl 6 (1934)","Beatrice Dvilnsky (American, 20th century)",1934,https://artvee.com/dl/the-three-bears-a-family-story-pl-6/,901632il.jpg
Sur talons rouges pl 08 (1929),"Gerda Wegener (Danish, 1886 – 1940)",1929,https://artvee.com/dl/sur-talons-rouges-pl-08/,914191il.jpg
East of the sun and west of the moon pl 25 (1922),"Kay Rasmus Nielsen (Danish, 1886-1957)",1922,https://artvee.com/dl/east-of-the-sun-and-west-of-the-moon-pl-25/,909254il.jpg
"Charleston, Get out ! (1927)","Georges Goursat (Sem) (French, 1863–1934)",1927,https://artvee.com/dl/charleston-get-out/,912511il.jpg
"Ritari ja kuningaskäärme, Seitsemän veljeksen kuvitusta (1907)","Akseli Gallen-Kallela (Finnish, 1865 - 1931)",1907,https://artvee.com/dl/ritari-ja-kuningaskaarme-seitseman-veljeksen-kuvitusta/,903952il.jpg
"Design for Decorated ‘Sultan’ Plaque for Stable Wall, Hôtel Candamo (ca. 1873)","Jules-Edmond-Charles Lachaise (French, ?-1897)",ca. 1873,https://artvee.com/dl/design-for-decorated-sultan-plaque-for-stable-wall-hotel-candamo/,904700il.jpg
The road throgh the forest (1900),"William Wallace Denslow (American, 1856 – 1915)",1900,https://artvee.com/dl/the-road-throgh-the-forest/,902986il.jpg
Partial design for the decoration of a ceiling with an oval panel at center (1830–97),"Jules-Edmond-Charles Lachaise (French, ?-1897)",1830–97,https://artvee.com/dl/partial-design-for-the-decoration-of-a-ceiling-with-an-oval-panel-at-center/,904843il.jpg
Starinnyia tsarskiia dveri v sele Kolomenskom (1849 - 1853),"Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/starinnyia-tsarskiia-dveri-v-sele-kolomenskom/,602417sl.jpg
Kubok rakovinnyi i bratina tsaria Alekseia Mikhailovicha (1849 - 1853),"Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/kubok-rakovinnyi-i-bratina-tsaria-alekseia-mikhailovicha-2/,602161sl.jpg
Créations Jean PATOU – NÉNUPHAR (1926),Anonymous,1926,https://artvee.com/dl/tres-parisien-1926-no-2-pl-10-creations-jean-patou-nenuphar/,50199fs.jpg
Statue of Liberty (1916),"Rachael Robinson Elmer (American, 1878-1919)",1916,https://artvee.com/dl/statue-of-liberty/,501761ld.jpg
Twenty-five nudes Pl 12 (1951),"Eric Gill (English, 1882-1940)",1951,https://artvee.com/dl/twenty-five-nudes-pl-12/,102941ab.jpg
Ariadne vor Beginn der Oper (1912),"Ernst Stern (Romanian , 1876 –1954)",1912,https://artvee.com/dl/ariadne-vor-beginn-der-oper/,906474il.jpg
Martians Head Toward Earth (1906),"Henrique Alvim Corrêa (Brazilian, 1876-1910)",1906,https://artvee.com/dl/martians-head-toward-earth/,906103il.jpg
The sword of Theodore (1907),"Udo Keppler (American, 1872 – 1956)",1907,https://artvee.com/dl/the-sword-of-theodore/,905661il.jpg
A Span of Old Battersea Bridge,"Sir Frank Short (English, 1857 – 1945)",None,https://artvee.com/dl/a-span-of-old-battersea-bridge-2/,913507il.jpg
"Polititians – Vanity Fair ‘Proper self-sufficiency’. Mr. Leonard Henry Courtney. September 25, 1880 (1880)","Théobald Chartran (French, 1849-1907)",1880,https://artvee.com/dl/polititians-vanity-fair-proper-self-sufficiency-mr-leonard-henry-courtney-september-25-1880/,909947il.jpg
Modern American Capitals 3 (1902),"Frank Chouteau Brown (American, 1876 – 1947)",1902,https://artvee.com/dl/modern-american-capitals-3/,909692il.jpg
"Indian Scarf in Purple Muslin, with Pattern in Gold Printing (1858)","John Charles Robinson (English, 1824-1913)",1858,https://artvee.com/dl/indian-scarf-in-purple-muslin-with-pattern-in-gold-printing/,603193sl.jpg
Darokhranitel’nitsa. V 1-2 um. (izobrazhenie 1.) (1849 - 1853),"Fedor Grigoryevich Solntsev (Russian, 1801 – 1892)",1849 - 1853,https://artvee.com/dl/darokhranitelnitsa-v-1-2-um-izobrazhenie-1/,602059sl.jpg
